Country,Year,Total Energy Consumption (TWh),Per Capita Energy Use (kWh),Renewable Energy Share (%),Fossil Fuel Dependency (%),Industrial Energy Use (%),Household Energy Use (%),Carbon Emissions (Million Tons),Energy Price Index (USD/kWh),Cluster,PC1,PC2
Canada,2003,8741.43,1735.12,26.95,15.59,46.81,19.24,4635.46,0.06,2,2.478346067581705,-1.950886409498005
China,2015,520.15,5729.14,24.64,43.96,32.67,18.46,2660.78,0.09,0,-0.10470462837461023,-1.5059209096591644
USA,2024,9781.21,29542.48,26.56,74.72,50.92,25.13,737.79,0.43,0,0.8646684056242636,1.4633608427767473
India,2017,9933.74,6631.0,88.88,57.97,20.63,11.44,3280.04,0.15,0,0.6655731510100681,-2.093746673685307
Brazil,2012,6018.43,7896.18,33.5,64.76,35.05,13.35,404.01,0.19,0,0.38562513039185314,-0.7611088287572677
UK,2004,3382.29,38719.8,65.05,50.63,55.83,34.09,869.36,0.2,0,-1.580036834334753,0.028978502379420894
USA,2001,2308.18,37659.26,86.52,72.75,30.53,24.81,2380.13,0.44,1,-2.0813396310523964,0.795528821237921
India,2010,2837.25,42217.25,74.67,20.28,46.72,12.0,1282.71,0.12,2,-1.6676278952980688,-0.3551506119872617
India,2000,596.04,5733.89,55.8,41.49,34.4,23.21,4654.56,0.42,1,-0.16192247131825122,-0.2677659233724803
Brazil,2012,4803.6,10308.17,19.36,51.79,35.69,21.95,4053.91,0.26,1,1.1182748122117598,-0.46998779833238413
India,2004,667.51,41731.59,19.87,71.14,49.84,17.38,1420.0,0.4,1,-1.3349851764283083,1.740609460257913
Japan,2017,7212.89,36193.84,46.86,31.56,56.41,21.16,4820.78,0.36,2,0.7328086617049857,0.7119177508490735
USA,2013,3782.1,40394.83,85.92,10.08,26.67,15.65,1922.56,0.38,2,-1.2302874452489954,0.8813100966510852
Germany,2012,2073.71,49492.41,81.88,78.21,31.08,23.47,2863.45,0.1,2,-2.6187000712847017,-0.7228772407078469
UK,2006,5494.05,43289.36,19.13,11.82,39.51,22.26,2841.86,0.19,1,0.48830717073525726,0.6961835658684166
UK,2007,9740.22,26262.93,29.46,20.67,44.55,28.23,3265.45,0.15,0,1.7032675718144823,-0.3897044532031389
Germany,2017,6981.8,15883.03,55.05,39.54,38.71,38.26,1255.96,0.11,2,0.2719788347496171,-1.2047369815082283
USA,2006,4968.29,28698.99,45.58,44.75,52.22,15.56,4614.15,0.34,0,0.2728699369340866,0.29242934403603277
China,2019,7791.45,32110.03,15.15,68.41,50.72,22.52,1365.1,0.36,0,0.6919685934930307,1.256360369942919
USA,2016,7401.02,17097.95,36.39,41.35,36.21,26.87,3340.96,0.11,0,1.0456545584726726,-1.163639317239936
Australia,2015,8928.18,38661.38,86.15,48.32,21.62,26.41,3840.52,0.4,0,-0.09573414117871515,0.5588778956052707
India,2010,2126.22,5091.31,85.87,24.0,27.78,29.84,4413.48,0.18,2,-0.44323665521446,-1.9683998738989592
Canada,2018,8602.89,39079.95,52.55,49.84,39.48,18.04,2311.83,0.22,0,0.1360879321759352,0.17613244530329986
Brazil,2000,3080.16,2083.93,59.0,34.39,57.1,29.04,3572.84,0.5,1,0.41439608551601687,0.17860024656221943
Japan,2020,9415.89,25149.32,23.86,16.91,42.7,16.04,472.67,0.14,1,1.3629600256235967,-0.06139600336509125
Canada,2007,2882.54,43141.1,68.07,76.25,41.22,13.76,3901.2,0.1,0,-1.7579588325928028,-0.8909220856353353
Germany,2000,9275.8,4781.52,9.46,15.72,48.96,34.95,3790.5,0.17,2,2.82131510573395,-0.8640051665430948
Brazil,2008,9641.53,26128.08,23.76,57.45,26.09,24.21,2082.49,0.47,0,1.433237518122976,1.508490935716812
Brazil,2018,1540.36,8389.88,5.5,73.57,25.88,21.92,1601.62,0.1,1,-0.03726444036688706,-1.0772250143921245
Brazil,2020,9747.55,44793.38,37.78,22.54,33.82,37.86,1931.99,0.33,1,0.8625824078272711,1.3857523803246572
UK,2008,948.66,41701.1,77.27,26.6,59.79,31.29,498.3,0.41,1,-2.133276257831871,1.3135131627335266
Japan,2020,2263.82,46728.9,88.51,39.87,55.04,30.31,3207.14,0.47,1,-1.885407857170374,1.3189335823494421
UK,2024,4497.27,43811.63,61.76,30.62,47.2,15.83,4569.51,0.27,2,-0.5339462592038305,0.3066367535312313
India,2009,9936.61,36959.39,68.31,63.13,35.65,16.28,3345.34,0.26,0,0.22156821668798324,-0.06288466955729603
Australia,2023,4936.77,9652.02,27.33,33.67,42.19,24.49,2923.58,0.42,1,1.1326130762093751,0.5254414323279714
Russia,2022,5549.05,15473.88,49.23,79.01,32.14,29.57,4953.99,0.14,0,0.2583301030968825,-1.5840139520179248
Japan,2010,6974.81,25094.33,67.61,70.12,46.97,21.86,2732.1,0.26,0,-0.2672615179314347,-0.4696908940478882
Canada,2000,9686.11,29650.39,47.27,72.67,36.75,11.93,1761.86,0.34,0,0.5245321110492778,0.5550440435766542
India,2019,7855.18,39218.08,12.53,14.46,24.81,30.49,3538.07,0.37,1,1.5079323921886543,1.577081676026019
USA,2024,2319.12,11734.5,67.97,22.34,28.6,33.21,2631.07,0.1,2,-0.5464214915757115,-1.7089921391503171
Germany,2007,3099.61,6849.73,23.66,21.86,44.35,38.33,4861.84,0.44,1,1.3304999218318243,0.3900985071226664
Australia,2019,1066.52,24389.2,13.3,57.04,47.78,22.26,4494.88,0.42,1,0.08782019615401719,0.973687405392124
India,2011,6480.08,8313.15,45.63,10.83,23.84,17.74,4736.87,0.19,0,1.524477530211324,-1.2112966528161138
USA,2000,1889.33,34839.97,11.34,66.45,52.33,37.77,55.06,0.26,0,-0.9336142794583906,0.9816236393680404
Australia,2009,2648.31,28993.73,58.5,48.29,52.97,31.45,1704.35,0.22,1,-1.1421644422664703,-0.2309311746142873
USA,2003,8892.33,37184.84,59.44,49.64,48.92,11.92,3154.74,0.49,0,0.44557652129731684,1.458160705739585
Japan,2014,3334.88,3640.11,26.82,47.61,47.34,27.4,1576.18,0.31,0,0.502558938675653,-0.2265317032147057
USA,2018,5709.8,48252.53,86.99,47.47,29.27,10.86,3299.4,0.17,0,-1.3877163724006887,-0.3505428571936753
Australia,2005,4035.9,500.27,75.08,23.85,56.78,16.8,3589.01,0.39,1,0.3828452371541089,-0.6849025893706844
USA,2004,832.91,16609.4,14.31,29.82,30.74,12.13,3135.26,0.42,1,0.32929403336548063,0.9398096209692546
Canada,2004,3692.35,34141.92,68.62,44.13,27.3,16.15,2318.39,0.38,1,-1.0106451129707659,0.6910062523635427
India,2017,4139.88,2734.53,35.01,57.45,45.54,24.7,3498.93,0.09,0,0.5866074217435222,-1.9023953931148747
Australia,2002,8967.44,4625.8,68.77,29.04,34.56,18.97,3912.86,0.18,2,1.375413372509641,-1.687219271146112
Canada,2021,3312.06,4295.73,73.07,66.43,57.32,12.64,3495.64,0.21,2,-0.4735142105968221,-1.7110812225178493
USA,2001,3854.49,29284.73,17.87,66.74,38.41,24.46,4069.42,0.15,0,0.11715684871105939,-0.4270746290896945
USA,2003,7850.68,44848.3,61.26,29.17,26.55,31.25,4738.9,0.27,2,0.26307431016270905,0.3514663705734561
Brazil,2017,7613.67,27994.13,78.33,49.2,58.3,11.59,557.43,0.19,0,-0.6040106725998958,-0.5549408812654084
Australia,2008,8003.02,30376.78,32.49,34.42,40.62,36.47,4536.78,0.07,0,1.1099432873800192,-0.9501321722655456
Japan,2018,9542.33,17627.08,11.83,23.35,40.74,29.59,1403.92,0.34,1,2.0959096861401654,0.8239758477826529
USA,2009,7976.02,1427.69,7.32,66.42,35.43,25.58,2840.66,0.25,0,2.006692593887315,-0.6015390875677147
Germany,2021,4135.32,1569.93,14.35,79.4,53.44,21.89,4714.74,0.06,0,0.9901047948295595,-2.0753572662313364
UK,2014,8232.93,44471.34,5.36,49.6,31.51,21.8,3119.36,0.47,1,1.2016836506662623,2.354979301115109
Russia,2000,5135.88,5577.34,32.79,73.98,20.55,20.07,466.64,0.34,0,0.28153287219632056,-0.028636749123689333
UK,2010,2849.37,49989.57,30.44,54.95,39.89,13.47,2521.18,0.08,0,-1.174310012247027,0.018427882683164788
Japan,2013,3098.88,8638.92,14.38,49.6,57.04,12.38,4477.02,0.45,1,1.1094176937301925,0.5740948796315722
India,2009,2316.04,33894.4,60.35,43.61,30.93,19.26,2089.87,0.24,1,-1.2767612297340312,0.01573399956328861
China,2018,1535.43,47473.3,89.31,26.5,30.65,30.01,4247.39,0.16,0,-1.9971938746425182,-0.514234290785329
Germany,2023,1926.46,18433.32,81.58,15.9,49.52,18.65,3981.21,0.07,2,-0.8584222664321501,-1.9498065235731232
China,2020,725.46,36854.44,26.49,40.96,51.02,34.37,4536.84,0.39,1,-0.48156490923298,1.1552480425579033
USA,2015,8895.66,17867.4,70.45,49.29,37.42,21.41,1352.21,0.49,2,0.5060667207955258,0.7955226840740754
India,2007,9316.98,15594.58,84.63,45.66,53.35,28.94,2507.95,0.13,2,0.3412056273389166,-1.6693379561137305
Canada,2001,5909.03,10489.3,82.04,58.69,26.88,22.96,1709.29,0.24,2,-0.4325882794677967,-1.167731341641311
USA,2022,8420.85,41136.28,80.19,23.45,34.68,24.93,2694.63,0.16,2,-0.24132332413361224,-0.4034278891144301
China,2024,1917.35,13240.66,71.85,34.79,36.17,17.5,144.66,0.31,1,-1.158050091474424,-0.2527444255144551
USA,2006,9026.57,14516.33,29.9,39.09,32.51,25.42,1246.28,0.44,1,1.5579425028623837,0.986668664585164
Russia,2018,5112.98,49949.0,12.1,23.06,28.71,13.32,4871.48,0.11,0,0.4955697002412136,0.29263694004915664
Brazil,2006,764.93,16701.87,46.46,73.45,33.53,21.6,3035.49,0.18,2,-1.0444801599176574,-1.0347425112048472
Russia,2014,1499.0,21427.34,9.66,57.71,20.72,23.45,907.96,0.12,1,-0.44902267996524975,-0.37571844882674726
India,2007,3158.87,49507.75,89.87,16.43,48.13,31.12,2566.17,0.15,2,-1.8630301071236308,-0.25092869091851333
Canada,2013,531.22,18780.37,35.46,59.9,47.36,22.01,3505.04,0.11,0,-0.750808723272418,-1.2101826070217847
Russia,2000,3162.0,18624.52,86.46,48.35,38.01,29.96,3038.42,0.34,2,-1.0033763124348052,-0.4752648711670567
Australia,2012,693.31,41471.87,70.72,46.68,32.92,15.24,2534.52,0.07,2,-2.18302000255343,-0.8844045311638975
Canada,2002,2436.67,15940.55,39.96,79.29,37.36,10.76,3386.11,0.38,2,-0.36302725879829995,0.11096893665428678
China,2020,2730.13,12072.41,15.06,53.27,57.46,25.18,876.37,0.11,1,0.039303743077234214,-0.8342750569152924
Russia,2005,9944.25,21448.91,25.16,72.77,44.14,24.22,2219.03,0.17,0,1.2514030596216092,-0.48529785227394207
Brazil,2018,2431.91,35181.72,62.21,73.95,49.25,30.09,3763.79,0.21,2,-1.4161364394260254,-0.4587944765168396
Canada,2014,2467.95,2640.53,75.54,17.1,29.18,19.41,2918.31,0.22,2,-0.20830854950760935,-1.4816331223397452
USA,2003,6899.21,19008.84,88.25,10.59,23.79,10.9,4536.08,0.13,2,0.32245917737211816,-1.700243429494806
Brazil,2020,8607.64,17639.12,16.23,40.47,23.33,31.71,2246.62,0.27,0,1.6824149611336192,0.18790173865609588
USA,2002,3931.85,12618.51,18.26,63.85,38.88,38.27,704.29,0.45,1,0.3297983620050933,1.073822980273685
Russia,2003,8768.62,32887.22,8.61,67.69,48.67,21.83,291.36,0.26,0,0.795432333792555,0.9381269993078687
Germany,2004,3467.41,14854.51,27.13,65.12,50.96,28.33,2413.35,0.06,1,-0.04891433910292048,-1.4104176334037744
Germany,2017,2050.46,30533.21,74.79,41.31,48.82,26.34,2215.99,0.21,1,-1.5186315198413989,-0.48636726663027274
China,2024,3363.42,25464.67,21.85,62.5,56.51,26.98,1319.74,0.23,0,-0.3067379002784446,0.18054824412142287
Brazil,2009,6132.63,11250.9,51.57,60.31,22.08,36.02,2973.05,0.18,0,0.38627853293005526,-1.2282275176599569
USA,2007,3734.72,13695.02,42.94,31.97,54.21,32.09,1288.37,0.18,1,-0.015230179964640017,-0.7081997321450827
Japan,2011,6761.65,8944.7,32.7,21.81,46.43,33.09,1120.79,0.14,1,1.1009694306765856,-0.9049844769479123
Brazil,2021,2445.67,3303.15,57.56,53.5,27.02,12.7,3129.98,0.48,1,-0.036929908656104085,0.10259670679831667
Australia,2002,7039.83,31149.83,47.7,57.4,47.3,14.4,4727.46,0.29,0,0.4741164864689476,0.01283982640086168
China,2017,3539.64,33803.04,33.45,49.76,40.47,29.9,1053.73,0.29,0,-0.6215140320206842,0.7685076173326121
UK,2022,4613.1,8717.0,63.55,24.92,34.36,26.21,954.97,0.24,2,-0.032516426979144857,-0.7599493599356263
UK,2007,5621.68,30961.92,28.8,29.37,29.92,33.23,2620.78,0.33,1,0.5526087543717324,0.8551377810446599
USA,2000,6893.63,49113.19,59.67,59.59,38.57,12.79,641.22,0.24,0,-1.0763202422874196,0.7302817252772821
Germany,2013,2463.27,4182.9,86.37,77.38,29.57,26.99,1505.74,0.36,1,-1.2851831047315498,-0.8435070171262979
Canada,2021,8375.86,24773.36,66.96,76.14,23.31,24.58,4954.26,0.09,0,0.25105924962159487,-1.7352103913766779
Australia,2022,7246.24,36785.39,40.56,46.38,53.84,35.64,4213.17,0.06,0,0.37850947687045683,-0.8865205121849057
UK,2012,2417.57,2777.46,68.54,72.06,43.71,15.61,3545.31,0.3,2,-0.5284619068923093,-1.224085560611537
USA,2024,9752.25,39024.54,73.79,12.06,34.55,20.46,178.82,0.38,2,0.14176505310903584,1.2202418044281491
USA,2011,6681.49,48985.81,32.7,70.28,37.87,14.51,1362.11,0.35,0,-0.4728836757380448,1.589675901976993
Russia,2002,4579.03,4880.15,64.94,43.33,54.59,23.55,2869.86,0.23,2,0.14380207185664687,-1.2888009313281559
Germany,2017,1659.52,41200.38,41.92,64.71,32.79,36.44,3565.89,0.05,0,-1.3887610198466005,-0.8136192565871722
Brazil,2020,5378.89,19239.79,74.57,10.39,35.21,30.11,3358.46,0.1,2,0.04477718293212263,-1.5406925466948103
Canada,2012,1731.28,7633.75,30.11,70.8,50.64,32.33,968.04,0.23,1,-0.4713741698762738,-0.6057996478679013
Russia,2014,4351.97,24913.06,84.71,51.65,28.02,12.8,2358.12,0.35,1,-1.0206450162237009,-0.08215635075373667
UK,2009,4146.25,4040.18,53.86,26.82,46.37,23.56,1032.61,0.19,1,0.16172853454235311,-1.111573200352077
Canada,2000,7227.4,26344.02,35.03,34.32,37.37,35.16,4621.67,0.29,0,1.1705469330089289,0.11029758709964937
China,2005,2004.59,1458.16,40.65,24.05,40.01,35.12,2809.21,0.13,1,0.30108470218528505,-1.586348165968535
Germany,2008,8236.53,36566.27,34.56,39.71,51.48,39.64,1981.78,0.13,0,0.5037318484280617,-0.11117835460948086
UK,2009,3328.71,24654.5,17.43,33.1,59.73,25.78,4594.19,0.38,1,0.7683132934416462,0.7934645993104332
USA,2014,4495.49,23217.51,10.82,47.42,53.26,10.06,4524.61,0.25,0,0.9575208214927915,0.037966949927518166
UK,2008,7746.18,10211.48,32.35,67.03,26.42,36.97,2545.3,0.48,0,1.2680909472630564,0.7427920330958299
Japan,2022,6291.38,18382.53,43.99,78.76,28.98,38.69,3449.55,0.15,0,0.2194880341857058,-1.159364310797548
India,2013,3149.45,9502.54,35.75,27.6,36.4,37.83,1628.28,0.25,1,0.28212602336015724,-0.3941670119892528
India,2010,3923.41,36901.81,6.18,17.46,48.77,33.16,1572.93,0.13,0,0.2814908514874115,0.40975855182409454
UK,2006,3127.29,10351.75,54.22,37.7,40.37,16.36,2770.33,0.17,0,-0.12492622426562329,-1.2504007147403162
Japan,2023,5988.22,31029.29,17.31,20.05,56.07,14.17,4240.89,0.34,1,1.2522672945418603,0.9143913122532585
UK,2001,3392.98,14340.57,22.94,68.4,21.95,31.03,3005.94,0.46,1,0.38370590930053916,0.8338305798740386
India,2013,7284.41,33020.62,15.26,45.08,30.34,14.21,2322.24,0.11,0,0.7811848831060058,-0.1655963145694076
Russia,2005,5839.89,27252.52,49.24,53.4,28.77,38.6,3337.5,0.11,0,-0.027567660479203036,-1.007687646074898
China,2004,1542.5,21460.21,13.09,20.54,49.77,23.37,4070.85,0.48,1,0.6707094304937019,1.4118512040811406
India,2004,3171.66,33813.54,26.79,62.47,38.59,10.92,3947.35,0.38,1,-0.17381353072238032,0.9714533334257432
China,2018,2292.33,21078.24,43.4,78.15,20.6,14.52,1884.45,0.19,0,-0.9903672270586135,-0.643868507940565
USA,2018,3964.1,41157.84,19.26,43.77,50.94,18.71,4681.51,0.23,0,0.16761264547548588,0.48341002367200786
China,2005,5208.24,36615.12,42.93,77.37,34.47,31.11,128.01,0.41,1,-0.8935705286232427,1.4399494359566483
Russia,2009,5116.95,27261.63,34.13,12.43,30.42,32.12,2281.41,0.36,1,0.5894057025872695,0.9228178921151213
Japan,2022,7569.78,43914.5,78.15,12.5,27.31,16.39,4542.25,0.32,2,0.05746349787731929,0.4645164838870922
China,2013,1972.8,41528.66,72.57,77.2,57.84,29.46,3495.23,0.44,2,-1.848159930801245,0.9770127082892444
Canada,2016,9470.08,26826.05,89.39,59.02,57.68,10.95,3534.76,0.19,2,-0.001911222923816089,-1.1422073782717246
Brazil,2002,3494.17,3888.16,49.96,23.21,23.06,13.09,824.53,0.15,1,0.07639238157743411,-1.2563365026800621
India,2000,3072.46,28516.82,53.91,35.47,29.31,26.05,2931.18,0.23,1,-0.5839587488310563,-0.2237410484872139
Japan,2009,6883.27,18085.22,85.46,45.54,45.84,31.11,4836.4,0.05,2,0.008260144208768526,-2.3353837013239653
Australia,2002,8074.61,27235.59,38.97,59.18,46.82,37.43,1097.16,0.28,0,0.40086682882083813,0.36134865971611446
USA,2004,3846.87,32532.96,52.23,68.94,36.71,23.13,1669.55,0.21,0,-1.0816341252334118,-0.1445368654415019
Brazil,2024,7493.79,32419.51,37.22,15.79,42.74,13.6,1973.68,0.11,0,0.6512744106200935,-0.32322692768339795
Canada,2018,8848.99,33839.44,51.4,55.96,48.11,37.87,1831.44,0.44,1,0.3863477980880673,1.2877338338695044
Germany,2009,7691.36,34123.8,11.87,43.37,58.02,23.12,3153.9,0.14,0,1.0890390892886754,0.0021468835313085675
Russia,2024,438.55,5909.43,71.62,51.83,49.0,24.92,1211.14,0.37,1,-1.2478286699754686,-0.38852459248627763
UK,2015,8290.95,9989.76,88.75,45.6,24.41,35.63,2553.16,0.37,2,0.3652318065014006,-0.5717073609522639
Brazil,2000,7767.36,31711.78,10.59,41.55,48.71,27.57,2031.18,0.07,0,0.9946543358317093,-0.32960398820273096
Japan,2005,6725.97,20704.53,73.09,24.39,22.71,19.04,3240.18,0.24,2,0.268131456242828,-0.700401550030042
Japan,2008,7624.22,38261.16,25.55,43.06,40.1,26.22,1247.61,0.26,0,0.4392246869844351,0.8929597207234723
Japan,2004,9796.31,6683.01,21.79,23.28,41.08,28.75,2787.97,0.42,2,2.554836394377764,0.5660830941581395
USA,2013,4368.02,9980.39,63.94,13.12,51.13,36.69,3714.81,0.33,2,0.5073957540027086,-0.4880511022462357
China,2009,765.51,28144.0,8.75,36.17,20.46,17.05,3480.13,0.08,0,-0.1733367162329475,-0.5636838709459436
India,2001,4662.81,25287.03,44.38,11.75,54.99,26.78,4179.68,0.25,0,0.5630447175002323,-0.15009664528637703
Germany,2004,559.69,13686.66,5.12,49.38,46.56,37.61,4782.99,0.19,1,0.43398038561569136,-0.6450559732534761
UK,2000,3013.08,20712.99,52.12,15.07,21.25,11.36,4277.15,0.13,0,0.04878883730302263,-1.1481763541387453
Japan,2024,5910.11,2231.57,44.28,40.63,26.4,15.84,4694.12,0.17,2,1.2517197104257425,-1.657403227176862
UK,2009,3165.27,2333.39,82.82,78.61,21.58,20.39,136.67,0.43,1,-1.1776235735683038,-0.3010264135250517
Australia,2024,6885.41,5198.89,66.22,10.69,50.64,30.35,3163.21,0.33,2,1.121686382017246,-0.613722800888403
USA,2021,8237.66,29051.23,15.71,35.68,26.84,35.26,1375.24,0.25,0,1.162412607435094,0.6368418784531807
Japan,2008,4262.35,43253.96,35.14,57.13,21.82,15.98,4054.53,0.37,1,-0.31367576386423096,1.1723078448949549
Australia,2002,9011.37,13381.05,84.18,21.12,25.52,17.4,4104.24,0.49,2,1.1359094775697558,0.22203727035139947
Germany,2014,890.41,2180.02,66.65,49.25,42.38,34.7,286.45,0.47,1,-0.9754622146765579,0.23466203209928405
Germany,2003,8417.12,35577.04,55.51,28.07,39.82,14.45,2998.0,0.09,2,0.3963617205134017,-0.7365327964519202
India,2012,8302.87,42839.94,52.52,25.59,29.85,17.84,4261.87,0.2,2,0.5258160891889432,0.06675070288691902
Canada,2005,3287.74,7339.55,38.84,72.65,57.72,31.98,2957.7,0.19,0,-0.015289736249416716,-1.2066459652201529
India,2019,3057.28,19594.51,54.74,24.23,54.19,14.98,2156.42,0.3,1,-0.2869141131894063,-0.03265895359272945
China,2016,3120.44,8357.47,70.59,36.36,32.58,34.84,430.06,0.09,2,-0.8351603574705996,-1.7179013198347606
UK,2022,8132.8,5764.69,15.84,21.87,38.98,24.72,3664.84,0.46,2,2.511067910647637,0.7342542336972354
Russia,2004,8333.37,32584.34,87.44,29.87,40.67,23.43,419.47,0.4,2,-0.4263924051140303,0.797844048458821
Germany,2014,3364.25,48393.06,25.35,30.52,50.25,14.06,3009.68,0.11,0,-0.52696572058158,0.2417359145651327
Russia,2007,5966.64,34069.2,43.06,32.87,37.12,30.39,4592.25,0.16,0,0.3951269341030626,-0.4459960893056944
USA,2024,1475.44,49248.33,6.93,54.87,41.86,36.52,2124.6,0.11,0,-1.0123264425674596,0.5238205545680309
Brazil,2004,4740.91,22002.57,51.78,61.98,36.5,30.76,3862.32,0.26,0,-0.08033855148981935,-0.4846250530429868
Japan,2023,9988.05,44944.55,37.46,45.75,50.51,19.51,4009.06,0.45,2,1.0843097985425003,1.7382154742316895
USA,2012,1672.51,10651.67,26.23,52.73,42.24,30.96,101.19,0.34,1,-0.35415985078949813,0.37028770552072265
Germany,2000,9480.87,6336.27,88.77,66.93,53.11,25.3,4578.95,0.32,2,0.804489630082227,-1.3247859909234383
Australia,2000,8260.12,35274.74,41.39,79.97,22.15,35.61,984.46,0.08,0,-0.24221683950478834,-0.5833744433725723
UK,2006,9724.93,18884.71,40.22,41.96,56.17,23.79,1449.36,0.46,1,1.3840000142741609,1.0935568562677063
Russia,2021,1877.83,16225.54,44.36,75.55,52.78,17.12,4360.33,0.18,0,-0.5374534222404521,-1.1887978189998785
India,2004,2213.83,33728.39,14.87,44.33,52.74,13.04,3448.63,0.46,1,0.0387993146747029,1.7190828432611893
Brazil,2013,266.99,17007.46,38.41,64.74,25.61,18.43,1890.7,0.25,0,-1.036335881204596,-0.34068845474770704
Canada,2014,7274.55,28841.63,33.59,50.13,30.54,26.91,485.0,0.29,0,0.2906785709490612,0.6604539601469527
USA,2020,6476.54,15323.03,44.54,71.88,59.21,15.1,1961.85,0.32,0,0.2997211046431413,-0.09978453206885868
Canada,2024,1862.85,39296.0,77.81,41.41,58.01,11.19,4833.34,0.18,2,-1.4882643072741912,-0.6845603003970531
Russia,2016,7932.34,15963.22,21.39,58.71,29.06,23.47,567.85,0.43,0,1.1069314219891342,1.097048419630083
Russia,2023,3062.04,26982.21,56.66,42.64,37.32,20.42,4238.35,0.48,2,-0.287818426742931,0.9259567446177926
Japan,2017,1436.46,1647.22,8.2,69.99,26.24,22.61,1660.24,0.18,1,0.19094447547082466,-0.9040129046799632
Australia,2006,4283.37,39690.67,31.93,79.61,30.51,23.62,3290.09,0.05,0,-0.7362742250126556,-0.752698817489886
Australia,2021,1000.6,31206.72,45.18,27.03,27.39,32.98,3176.14,0.29,1,-0.7814471660264252,0.33722651304911816
China,2017,2706.11,10015.73,11.31,43.2,23.24,38.83,1661.67,0.32,1,0.5646285764423088,0.28814755594173536
India,2018,3776.2,11160.98,51.24,15.69,43.18,17.87,318.75,0.08,1,-0.1528448556429847,-1.3058500117323506
Germany,2019,8533.46,13493.4,31.38,19.87,29.63,38.27,786.65,0.35,1,1.5186168235994193,0.5443400575335182
Germany,2006,7946.23,29038.24,89.39,75.04,59.69,16.85,2850.95,0.18,0,-0.7164499070258119,-1.1044782375405984
Russia,2007,4483.27,27641.66,58.63,48.05,40.62,32.65,4746.85,0.48,2,0.0007648168307390644,0.8462372718807918
USA,2012,7273.29,14056.25,25.75,37.66,34.36,30.44,4632.55,0.4,2,1.791053427814059,0.3855196824299749
UK,2017,5729.63,34856.08,13.73,57.0,56.53,11.57,611.69,0.08,0,-0.031706126387470404,-0.0951710506217784
Germany,2023,3474.33,44507.54,8.46,49.21,44.83,31.75,4382.38,0.48,1,0.2525604605097649,2.2016040898291895
Germany,2010,7286.16,2654.02,12.72,30.21,25.08,37.03,1207.36,0.15,1,1.7628943411883549,-0.8582428628519102
USA,2008,6866.64,21151.23,62.81,25.86,39.91,37.91,4553.86,0.41,2,0.8232210279311848,0.26578536018205867
India,2022,6229.03,29879.25,77.67,51.32,37.64,30.56,3804.54,0.34,0,-0.3566560632841014,-0.021803653876759428
Brazil,2000,6217.76,29528.54,18.32,23.18,50.61,33.6,4808.26,0.29,1,1.3503336671448805,0.476681944815105
Australia,2021,6861.52,1467.0,39.18,19.74,47.75,12.15,2236.56,0.47,2,1.6513299673234838,0.48855687989107405
Japan,2007,3907.0,10923.02,35.11,32.29,34.83,14.84,3671.35,0.32,0,0.7566459190360576,-0.1937851269110581
